ID,PA,PB,PC,PD,PE,PF,PG
PR59176,57.0902,39.93056,28.999693,22.543304,17.538202,-97.13651,-33.395065
PR59177,57.42152,40.188015,29.160194,22.58033,17.645119,-97.26727,-33.424255
PR59178,44.34861,31.741056,23.235964,17.689594,14.391483,-98.10308,-32.661476
PR59179,44.36904,31.762602,23.243681,17.691303,14.390401,-97.96243,-32.611877
PR59180,44.805733,32.060253,23.450306,17.768517,14.538841,-98.281006,-32.728764
PR59181,46.25377,33.04114,24.117903,18.253418,14.912617,-98.32832,-32.82081
PR59182,46.508194,33.206535,24.23029,18.338768,14.973626,-98.18797,-32.794495
PR59183,46.99552,33.532383,24.457914,18.489422,15.112739,-98.39021,-32.886623
PR59184,61.265064,42.786922,30.936855,23.636913,18.739243,-97.94313,-33.825325
PR59185,47.62313,34.011707,24.761082,18.489933,15.346452,-98.771454,-32.983704
PR59186,48.082207,34.30698,24.96541,18.65411,15.45759,-98.60286,-32.966362
PR59187,30.408669,22.789774,16.802794,12.533008,10.643173,-93.309265,-30.003433
PR59188,47.639313,33.99304,24.76515,18.54195,15.345862,-98.84601,-33.033443
PR59189,48.232178,34.374073,25.038067,18.703629,15.526298,-99.09252,-33.15437
PR59190,61.50751,42.966805,31.059978,23.639423,18.843483,-98.40085,-33.965633
PR59191,48.111423,34.338764,24.976566,18.659538,15.4544325,-98.39334,-32.892372
PR59192,62.558636,43.66914,31.532516,23.915329,19.1283,-98.099754,-33.925156
PR59193,49.79309,35.44134,25.758163,19.185692,15.939313,-99.12169,-33.235863
PR59194,49.548813,35.314754,25.643818,19.081009,15.855925,-98.69649,-33.058075
PR59195,30.484428,22.83552,16.83798,12.580657,10.658236,-93.347046,-30.025513
PR59196,30.747002,22.993029,16.955244,12.664638,10.734042,-93.38974,-30.066923
PR59197,30.539654,22.873732,16.86122,12.581672,10.674601,-93.26703,-30.000736
PR59198,30.474411,22.847437,16.832893,12.549319,10.653186,-93.18407,-29.957333
PR59199,30.464897,22.84836,16.834686,12.505645,10.67326,-93.43652,-30.028265
PR59200,30.390335,22.776453,16.797651,12.553237,10.634968,-93.42737,-30.043222
PR59201,30.796772,23.049082,16.981638,12.61037,10.766167,-93.421616,-30.057392
PR59202,30.83392,23.06584,16.997055,12.601581,10.7864685,-93.45636,-30.074303
PR59203,30.296509,22.745031,16.756634,12.419318,10.63353,-93.34936,-29.981207
PR59204,30.524513,22.889177,16.85822,12.496924,10.692141,-93.29929,-29.984701
PR59205,30.439697,22.840616,16.819632,12.46601,10.666236,-93.237206,-29.953953
PR59206,30.671936,22.976316,16.9263,12.564078,10.731962,-93.40731,-30.03752
PR59207,30.993683,23.16144,17.074055,12.601668,10.863335,-93.79855,-30.19557
PR59208,30.905575,23.064486,17.043816,12.507564,10.910374,-94.69112,-30.495165
PR59209,29.785233,22.33687,16.537178,12.215575,10.586317,-94.67796,-30.41743
PR59210,63.399586,41.971035,32.70859,29.8638,20.13327,-146.85896,-51.625164
PR59211,61.835686,42.989002,31.194157,23.845245,18.992447,-99.451706,-34.466816
PR59212,58.820007,41.112244,29.836363,22.874825,18.14871,-99.13568,-34.09351
PR59213,72.2372,49.80998,35.98257,27.378279,21.795113,-101.56839,-35.855995
PR59214,72.51835,49.92448,36.11533,27.544056,21.896473,-102.3478,-36.179115
PR59215,75.02883,51.411892,37.22672,29.255543,22.260002,-101.3133,-36.214462
PR59216,99.26348,67.054825,48.259823,37.995636,28.525562,-102.564156,-38.500946
PR59217,71.88226,49.232872,35.769836,28.428066,21.379528,-101.09775,-36.033195
PR59218,93.411354,63.211807,45.566463,36.25235,26.858055,-101.13473,-37.670296
PR59219,90.27611,60.953968,44.105556,35.23107,26.09828,-101.60239,-37.74903
PR59220,76.99883,52.513016,38.12031,30.341127,22.730633,-102.41051,-36.872154
PR59221,54.265575,37.50744,27.610397,22.811459,16.511805,-96.52241,-33.520546
PR59222,71.01474,48.48486,35.357662,28.549362,21.078955,-101.5291,-36.27559
PR59223,79.79216,54.04335,39.29982,31.983868,23.213358,-100.29915,-36.66792
PR59224,81.44215,55.07159,40.052753,32.59889,23.660084,-100.786896,-36.979454
PR59225,63.608566,43.546158,31.955132,26.12815,19.11445,-100.986374,-35.659924
PR59226,72.800446,49.34929,36.065178,29.66206,21.35173,-99.15295,-35.90355
PR59227,72.59097,49.345226,36.013695,29.65525,21.26553,-99.715836,-35.98139
PR59228,85.164444,57.400436,41.6822,34.35006,24.389275,-98.2993,-36.56725
PR59229,75.91169,51.2575,37.425076,31.27707,21.923841,-97.1517,-35.62498
PR59230,100.92845,67.57373,48.83871,40.088272,28.407366,-98.17778,-37.76307
PR59231,99.32298,66.6056,48.101795,39.52198,27.930359,-97.163574,-37.268444
PR59232,116.8121,77.721634,56.016846,45.355743,32.664227,-98.283554,-39.063683
PR59233,112.19106,74.92413,53.947315,44.51401,31.08739,-96.68676,-38.14358
PR59234,117.72784,77.62316,56.26659,44.656044,33.450703,-98.972664,-39.739014
PR59235,99.80595,66.92004,48.308193,39.741474,28.010307,-96.51388,-37.101505
PR59236,118.94648,78.957245,56.989845,45.939384,33.386425,-100.05434,-39.875786
PR59237,101.45475,67.96138,49.058277,40.292877,28.467794,-96.85075,-37.349197
PR59238,100.59527,67.38551,48.684425,40.070274,28.25839,-97.65587,-37.56175
PR59239,115.2887,76.89481,55.350178,45.52839,31.933811,-96.93438,-38.474167
PR59240,84.55359,56.976646,41.397686,34.181168,24.218906,-98.20182,-36.51409
PR59241,91.0442,61.149685,44.291183,36.87061,25.655989,-95.55143,-36.219944
PR59242,94.913055,63.84683,46.161755,37.61694,26.981884,-99.4664,-37.567398
PR59243,93.568474,63.030575,45.5285,37.09854,26.57298,-98.02324,-36.963623
PR59244,86.67277,58.501003,42.354637,34.79168,24.707384,-96.67355,-36.06839
PR59245,76.88912,52.21954,37.963985,30.974117,22.388006,-99.00095,-35.996727
PR59246,59.89916,41.223682,30.23771,24.802204,18.048662,-98.83803,-34.637413
PR59247,78.88067,53.614765,38.89187,31.573833,22.915709,-99.13667,-36.1072
PR59248,65.82644,45.222454,32.980404,26.62189,19.672985,-99.84161,-35.267982
PR59249,68.101906,46.732666,34.01936,27.36554,20.269316,-99.79573,-35.394367
PR59250,69.872795,47.914036,34.82608,27.918617,20.735918,-99.65488,-35.452583
PR59251,64.60099,44.49036,32.366947,26.009932,19.278526,-97.0085,-34.21267
PR59252,51.214,35.86104,26.301273,20.971294,15.946513,-97.746376,-33.37671
PR59253,56.4096,39.238674,28.725462,22.839725,17.38661,-100.36452,-34.598267
PR59254,58.26003,40.478245,29.580355,23.431602,17.88776,-100.671875,-34.801636
PR59255,74.679756,51.12437,37.051907,29.397856,22.076586,-100.84332,-36.10641
PR59256,74.91634,51.296513,37.160477,29.424507,22.149305,-100.784195,-36.086876
PR59257,89.59332,60.825466,43.826904,34.760548,25.860987,-100.28144,-37.03554
PR59258,77.94172,53.31438,38.56101,30.320051,23.00807,-101.58888,-36.514927
PR59259,66.76295,46.14365,33.521217,26.050037,20.274294,-103.05826,-36.05818
PR59260,67.50387,46.65851,33.872208,26.229897,20.501244,-103.45871,-36.20961
PR59261,54.154385,38.038147,27.813766,21.243027,17.155645,-103.86386,-35.28485
PR59262,54.507828,38.281544,27.975853,21.330399,17.254704,-103.84037,-35.290436
PR59263,25.304443,19.196665,14.49417,11.365996,9.288439,-95.67862,-30.63303
PR59264,77.31312,52.973507,38.28592,30.022911,22.85054,-101.513,-36.38977
PR59265,72.661385,49.913483,36.10913,28.404497,21.552,-99.163414,-35.324608
PR59266,72.56109,49.90932,36.078037,28.298466,21.540245,-99.30699,-35.31357
PR59267,71.41909,49.31406,35.636242,27.347942,21.507782,-102.01349,-35.93666
PR59268,60.088596,41.87513,30.429077,23.579971,18.445913,-100.07504,-34.55417
PR59269,59.801662,41.72342,30.305363,23.43454,18.378729,-100.097206,-34.511482
PR59270,47.02336,33.469738,24.509274,18.652485,15.186966,-100.653786,-33.680756
PR59271,47.404705,33.738594,24.685572,18.73721,15.296049,-100.64285,-33.686104
PR59272,73.323746,50.566776,36.50766,27.803246,22.083256,-102.38086,-36.16384
PR59273,48.02731,34.131832,24.972336,18.93649,15.478923,-100.93564,-33.831524
PR59274,90.28561,61.53317,44.25182,34.255844,26.36699,-103.61041,-37.89623
PR59275,61.534065,42.863064,31.08966,23.88121,18.873638,-100.02317,-34.591022
PR59276,92.222984,62.801357,45.1403,34.775673,26.938179,-104.05887,-38.16075
PR59277,104.72474,70.83934,50.79696,39.679306,29.971338,-102.96223,-38.84484
PR59278,69.91749,48.33022,34.963062,26.912607,21.107454,-102.39252,-35.96068
PR59279,70.632645,48.772038,35.284325,27.179106,21.294123,-102.41893,-36.03945
PR59280,86.10889,58.723995,42.273937,32.90625,25.157806,-100.932434,-36.81167
PR59281,126.48097,81.711945,59.900974,41.908085,38.40799,-106.78697,-43.442463
PR59282,126.50039,81.78122,59.921124,41.839462,38.42589,-106.83884,-43.41367
PR59283,66.35674,45.96747,33.337,25.809925,20.14962,-102.368324,-35.737747
PR59284,91.9406,62.631775,45.010677,34.823746,26.796047,-103.67963,-38.023266
PR59285,78.6964,54.071495,39.009895,29.836336,23.516321,-104.641365,-37.285877
PR59286,89.48722,61.04372,43.882717,33.9525,26.13866,-103.09539,-37.65041
PR59287,122.03687,81.25911,58.45249,44.35447,35.140293,-103.255424,-40.666054
PR59288,71.52511,49.11365,35.58278,28.043982,21.266378,-99.27965,-35.324184
PR59289,117.92488,78.85927,56.621338,45.075626,33.121914,-99.50273,-39.181126
PR59290,62.73285,43.609028,31.637259,24.546638,19.11452,-100.12567,-34.75859
PR59291,126.204124,81.60714,59.786987,41.81672,38.306316,-106.58151,-43.304596
PR59292,123.65009,80.823326,58.82327,42.75641,36.714077,-104.43432,-41.99332
PR59293,120.12294,78.909744,57.26929,42.746864,35.16284,-101.384834,-40.61279
PR59294,128.41762,82.19049,60.595848,40.82816,39.768974,-108.436905,-44.48983
PR59295,134.36433,83.60772,62.73152,38.046062,43.777893,-113.38656,-47.755825
PR59296,132.2215,83.04789,61.947243,38.912457,42.39175,-111.60866,-46.602222
PR59297,128.35074,82.17742,60.569824,40.756718,39.758366,-108.400925,-44.447643
PR59298,124.6167,81.4081,59.261154,42.692497,37.147427,-105.30531,-42.33442
PR59299,116.36441,78.09757,55.936825,44.44049,32.631107,-98.300415,-38.49803
PR59300,116.60883,78.515884,56.15668,44.21419,32.847294,-100.98031,-39.158924
PR59301,71.31431,49.122166,35.49076,27.84616,21.170118,-98.218124,-34.85698
PR59302,72.35558,49.777233,35.966614,28.20936,21.45896,-98.5298,-35.048157
PR59303,73.51035,50.557114,36.49552,28.608326,21.747244,-98.42146,-35.07783
PR59304,73.554184,50.586567,36.514866,28.624819,21.756386,-98.3851,-35.068916
PR59305,84.7983,57.981697,41.675564,32.312374,24.79371,-99.95692,-36.314857
PR59306,71.3153,49.126156,35.48391,27.831753,21.160143,-97.886,-34.74752
PR59307,57.624905,40.26975,29.281189,22.7751,17.736902,-98.83443,-33.98549
PR59308,72.44558,49.87631,36.013287,28.216007,21.475613,-98.42549,-34.990845
PR59309,74.4257,51.18205,36.925343,28.844486,22.022467,-98.83856,-35.24928
PR59310,105.756805,71.59509,51.268456,39.915386,30.234486,-102.40855,-38.67335
PR59311,121.57594,81.03081,58.253143,44.30593,34.948517,-102.873856,-40.471348
PR59312,100.410164,67.95673,48.74605,37.944763,28.827843,-100.119514,-37.654438
PR59313,56.402367,39.24786,28.611654,22.863693,17.156887,-95.364365,-32.997612
PR59314,55.933323,39.104588,28.510452,22.323975,17.285316,-99.21228,-34.04036
PR59315,77.20986,52.935966,38.190723,29.90623,22.744648,-99.2267,-35.62549
PR59316,72.136116,49.264378,35.750664,28.907383,21.128334,-95.97634,-34.550644
PR59317,91.2781,61.934525,44.578445,35.33049,26.267702,-99.535065,-36.910362
PR59318,102.537544,69.09255,49.64657,39.77099,28.994614,-98.136925,-37.454765
PR59319,124.488716,81.43333,59.264362,44.16151,36.565403,-104.965485,-42.284294
PR59320,118.287544,77.57012,56.37857,42.59506,34.488743,-99.691956,-40.087086
PR59321,114.90652,75.04268,54.70953,41.750164,33.454807,-96.6526,-39.132076
PR59322,125.61146,81.38377,59.59679,43.690823,37.38001,-105.767815,-43.08564
PR59323,124.770134,78.94655,58.70102,40.825,38.467293,-104.7943,-43.7913
PR59324,120.67411,77.39083,57.07899,42.005188,36.097565,-101.29463,-41.848316
PR59325,125.43457,80.02877,59.188473,42.000923,38.183765,-105.434814,-43.679104
PR59326,125.7911,80.31826,59.37305,42.219273,38.24302,-105.74078,-43.77137
PR59327,120.454,77.27184,56.978355,41.859306,36.050385,-101.13077,-41.75653
PR59328,117.41273,74.6969,55.369953,39.61466,35.701145,-98.54905,-41.01611
PR59329,119.444115,77.689316,56.759144,42.085876,35.295193,-100.5885,-40.81359
PR59330,123.44157,78.597824,58.17635,39.892986,38.111137,-103.95703,-43.022503
PR59331,119.49102,75.79737,56.258404,38.80785,36.899773,-100.48233,-41.815018
PR59332,119.60526,76.47983,56.47114,39.62464,36.521084,-100.67277,-41.53255
PR59333,114.58039,75.58751,54.74464,42.308228,32.946194,-96.54794,-38.60934
PR59334,120.66631,79.79438,57.676342,44.037003,34.818645,-101.849075,-40.533455
PR59335,117.03897,77.56048,55.988373,42.895397,33.674805,-98.81507,-39.224953
PR59336,122.21699,80.04271,58.200207,43.10144,35.965134,-103.131004,-41.447144
PR59337,115.47471,77.32907,55.45978,43.665943,32.57296,-97.56061,-38.28582
PR59338,123.276146,80.60054,58.655315,42.806767,36.536835,-104.09404,-41.860344
PR59339,123.242744,80.57041,58.636715,42.76225,36.54024,-104.06856,-41.852535
PR59340,113.66777,75.71909,54.493565,42.627205,32.283825,-95.942474,-37.903004
PR59341,82.80047,56.441666,40.671,32.40591,23.947622,-97.02684,-35.477924
PR59342,126.87678,81.43605,59.986553,42.79359,38.39754,-106.780045,-43.912853
PR59343,129.37047,82.19487,60.923573,41.781204,39.98619,-108.891174,-45.193333
PR59344,121.27512,78.36706,57.516094,42.944874,35.884193,-101.89538,-41.743786
PR59345,116.18206,75.36414,55.19537,42.07137,33.996304,-97.555046,-39.8566
PR59346,115.543755,75.50127,55.029716,42.282436,33.526287,-97.151146,-39.336155
PR59347,117.390305,75.38256,55.556084,41.0487,35.032314,-98.53946,-40.658493
PR59348,119.37473,77.35717,56.689484,43.165302,34.966106,-100.21973,-40.996162
PR59349,121.91041,77.88393,57.558376,41.048325,37.01274,-102.46862,-42.39893
PR59350,127.53785,80.58767,59.95849,41.076256,39.56747,-107.19693,-44.80323
PR59351,127.49766,81.192825,60.10818,42.02851,39.072784,-107.23178,-44.461613
PR59352,119.8027,77.29948,56.77514,41.741386,35.711926,-100.73561,-41.27781
PR59353,119.378624,75.8021,56.25012,39.822502,36.487114,-100.22698,-41.770817
PR59354,115.3014,74.7704,54.762325,41.34881,33.883427,-96.87915,-39.552006
PR59355,109.601295,72.747406,52.524952,42.51026,30.71607,-92.150665,-36.748478
PR59356,121.0979,78.17171,57.37906,41.539692,36.310944,-101.95789,-41.679466
PR59357,112.05393,74.81765,53.78785,43.05514,31.432331,-94.459045,-37.302296
PR59358,86.30759,58.861866,42.408535,33.063396,25.252441,-102.66817,-37.38148
PR59359,55.7534,39.00621,28.417717,22.21745,17.2228,-98.61451,-33.819542
PR59360,62.369923,43.31394,31.499496,24.582859,19.047813,-101.67049,-35.280804
PR59361,104.433784,70.44954,50.553585,40.264553,29.552584,-99.12431,-37.80606
PR59362,109.75984,74.04116,52.962624,41.798107,30.94842,-97.74911,-37.638725
PR59363,73.39351,50.43186,36.481743,28.676626,21.781473,-100.47087,-35.76691
PR59364,53.61203,37.64947,27.41629,21.293663,16.66137,-97.298584,-33.201347
PR59365,54.398544,38.15118,27.791399,21.633484,16.878843,-98.06761,-33.51711
PR59366,49.136017,34.791725,25.508781,19.57098,15.770858,-102.60437,-34.510708
PR59367,75.09659,51.72533,37.3527,28.645714,22.524117,-103.72838,-36.740543
PR59368,73.455055,50.593914,36.579956,28.132576,22.06911,-103.11607,-36.47528
PR59369,89.01134,60.72131,43.647964,33.7965,25.985624,-102.40485,-37.405464
PR59370,83.78954,57.28443,41.241646,32.091923,24.555473,-101.265816,-36.699078
PR59371,71.180504,49.038853,35.413364,27.73389,21.127462,-97.54523,-34.623997
PR59372,83.899124,57.378723,41.262745,31.939068,24.589012,-100.039734,-36.28232
PR59373,120.37359,80.2552,57.68966,44.08306,34.524593,-101.82649,-40.06363
PR59374,80.20705,55.01676,39.541348,30.614576,23.541174,-97.86465,-35.287617
PR59375,52.658623,37.071796,26.974358,21.00735,16.352257,-96.46803,-32.84156
PR59376,79.760414,54.561695,39.260544,31.22856,23.088387,-95.03261,-34.54057
PR59377,85.289276,58.345028,41.902348,32.40762,24.927689,-99.78795,-36.259075
PR59378,72.62468,50.042538,36.07549,28.214012,21.477629,-97.192444,-34.570282
PR59379,72.92155,50.225506,36.210476,28.335102,21.554373,-97.26474,-34.623817
PR59380,71.36555,49.204857,35.490963,27.810955,21.127567,-96.80513,-34.37108
PR59381,86.389656,58.906055,42.300106,33.46378,24.859922,-95.89505,-35.271374
PR59382,84.88463,57.92457,41.610943,32.924583,24.468626,-95.73442,-35.110294
PR59383,79.426575,54.348392,39.100574,31.096142,22.990257,-94.66079,-34.393444
PR59384,85.50727,58.3406,41.894062,33.110783,24.634478,-95.666336,-35.12361
PR59385,58.431873,40.864056,29.626781,22.953365,17.899406,-97.368835,-33.519447
PR59386,51.058113,36.02174,26.230183,20.499516,15.893451,-95.777855,-32.51542
PR59387,51.786907,36.522697,26.560755,20.700356,16.08337,-95.55146,-32.47285
PR59388,70.96,48.964874,35.29846,27.63034,21.006723,-96.27647,-34.152576
PR59389,71.48394,49.29945,35.528004,27.783085,21.14184,-95.99298,-34.102173
PR59390,43.819096,31.418413,22.991848,17.533276,14.222465,-97.713806,-32.48609
PR59391,57.71598,40.423862,29.29545,22.648338,17.707775,-96.946945,-33.30953
PR59392,71.87878,49.56003,35.72185,27.933968,21.26332,-96.56373,-34.311565
PR59393,56.63618,39.731365,28.781284,22.202953,17.404968,-95.934875,-32.894554
PR59394,36.24639,26.480898,19.495346,14.925872,12.157248,-95.49435,-31.235388
PR59395,50.11213,35.464787,25.784771,20.026253,15.63683,-94.74451,-32.062504
PR59396,50.38625,35.653786,25.912493,20.089405,15.719101,-94.81806,-32.09548
PR59397,55.71489,39.10902,28.370245,21.919373,17.182076,-96.45498,-33.01242
PR59398,55.42797,38.855415,28.218378,21.78022,17.127636,-96.21242,-32.957233
PR59399,53.90822,37.82971,27.532469,21.403454,16.708954,-96.59869,-33.00938
PR59400,66.31954,45.828552,33.141865,26.09439,19.764795,-95.2831,-33.586185
PR59401,77.922035,53.281258,38.376328,30.583937,22.579683,-93.74411,-34.054173
PR59402,87.9502,59.754536,42.90327,34.51422,24.976948,-92.16361,-34.361393
PR59403,107.65713,72.47992,51.85593,41.68982,30.005764,-92.20623,-35.91321
PR59404,106.810295,71.91465,51.473156,41.42628,29.788143,-92.40642,-35.928036
PR59405,89.12396,60.40926,43.433468,35.057266,25.294657,-92.86939,-34.760952
PR59406,104.0084,70.00987,50.213234,40.667397,29.059328,-93.53765,-36.161213
PR59407,114.8686,76.462166,55.06883,43.609734,32.454693,-96.83893,-38.35656
PR59408,115.389824,76.769554,55.31348,43.974503,32.55363,-97.23336,-38.559868
PR59409,103.25888,69.24038,49.74737,40.99552,28.588087,-89.99717,-35.23127
PR59410,111.16033,74.062675,53.318813,42.518467,31.287277,-93.67888,-37.08837
PR59411,94.183846,63.358997,45.68969,37.559692,26.460508,-93.19747,-35.54492
PR59412,115.52114,76.04659,55.14957,42.393135,33.3441,-97.326614,-39.010166
PR59413,113.33433,75.45929,54.353886,43.59913,31.823208,-95.44787,-37.85403
PR59414,57.542576,39.254887,28.915615,24.71036,16.973307,-91.106964,-32.375595
PR59415,94.45284,63.135014,45.63161,38.582806,26.094116,-87.90597,-34.245758
PR59416,106.90623,70.10292,51.025723,40.85488,30.379715,-89.66261,-36.313656
PR59417,107.926186,70.69251,51.49246,41.20987,30.699003,-90.49472,-36.705063
PR59418,100.1948,66.77105,48.20707,41.057808,27.39485,-86.654785,-34.381874
PR59419,78.024254,52.42333,38.193058,32.58467,22.024042,-89.96342,-33.689472
PR59420,83.70582,56.003323,40.692516,34.923088,23.274113,-86.90231,-33.245342
PR59421,86.9475,58.218266,42.207264,36.002674,24.138504,-87.717224,-33.66339
PR59422,102.11622,67.95872,49.08727,41.652546,27.975502,-87.62443,-34.86792
PR59423,82.1471,54.993694,40.005157,34.276558,22.948425,-87.93988,-33.44892
PR59424,93.39179,62.247753,45.08479,38.62178,25.670338,-86.44585,-33.879322
PR59425,96.09279,64.041954,46.30602,39.492805,26.359068,-85.8663,-33.859856
PR59426,103.58502,68.48057,49.620968,41.526314,28.642925,-86.73739,-34.935562
PR59427,101.526436,67.55225,48.825966,41.264866,27.922272,-88.38519,-35.065773
PR59428,83.38303,55.904583,40.53587,34.62404,23.170414,-85.65262,-32.728165
PR59429,97.961075,65.21848,47.197536,40.04946,26.984737,-88.188644,-34.754715
PR59430,93.996445,62.64065,45.368114,38.714783,25.888985,-86.96829,-34.079205
PR59431,97.04954,64.65467,46.768986,39.762653,26.690678,-87.25844,-34.37417
PR59432,45.78067,31.636778,23.511381,20.51825,13.83718,-88.5199,-30.658028
PR59433,73.164604,49.36342,35.923134,30.734407,20.646,-86.59042,-32.173332
PR59434,90.73436,60.801594,43.891262,37.027798,25.08228,-85.28049,-33.05271
PR59435,92.17485,61.72922,44.574036,37.58941,25.4905,-86.499626,-33.558838
PR59436,82.93048,55.80499,40.4114,33.97616,23.267632,-87.98967,-33.256966
PR59437,69.887886,47.391018,34.50996,29.097918,20.029182,-89.08987,-32.571545
PR59438,96.642456,64.39348,46.563004,39.579227,26.559795,-86.3676,-34.054085
PR59439,104.87881,68.51907,50.00924,40.34422,29.777554,-87.81448,-35.78018
PR59440,85.62452,57.149197,41.499973,35.837452,23.62081,-84.70746,-32.781387
PR59441,74.247246,49.996296,36.455666,31.12838,21.043371,-89.00614,-33.073696
PR59442,73.866905,49.78169,36.265358,30.988174,20.89322,-87.94484,-32.684074
PR59443,62.256115,42.315926,31.015636,26.601238,18.018421,-88.91642,-32.050064
PR59444,43.134903,29.918673,22.30949,19.698345,13.112502,-88.42062,-30.440216
PR59445,78.60532,52.91321,38.43169,32.544067,22.146404,-88.090614,-33.03417
PR59446,40.1611,28.127714,21.024792,18.079517,12.601477,-90.77817,-30.817993
PR59447,100.963646,66.98867,48.443424,41.258553,27.596066,-84.49127,-33.940052
PR59448,103.79189,68.50111,49.683292,41.2204,28.860893,-86.93629,-35.057987
PR59449,102.60552,68.34883,49.30488,41.660576,28.108406,-86.93453,-34.618378
PR59450,51.43099,35.360157,26.125422,22.446125,15.368414,-90.04845,-31.521496
PR59451,53.924442,37.03073,27.252842,23.175148,16.024103,-89.477066,-31.47488
PR59452,103.51386,68.33957,49.55408,41.054165,28.79784,-86.72171,-34.949203
PR59453,84.597,56.632313,41.12595,35.143963,23.560043,-87.77789,-33.546623
PR59454,56.12016,38.51167,28.278524,24.077827,16.554897,-89.97505,-31.770592
PR59455,69.833336,47.677105,34.693005,28.173958,20.545088,-96.28926,-34.55063
PR59456,94.374115,63.433765,45.769463,37.49312,26.58184,-93.544975,-35.691227
PR59457,95.40673,64.11444,46.255806,37.791847,26.898727,-94.26938,-35.98559
PR59458,86.7283,58.298485,42.141727,35.263756,24.255917,-87.948746,-33.502617
PR59459,53.372803,36.7035,26.993189,23.041668,15.820524,-88.71429,-31.174946
PR59460,72.13182,49.039402,35.612457,29.233135,20.891405,-91.71525,-33.379135
PR59461,43.733776,30.543749,22.65113,19.28912,13.482034,-90.00679,-30.766256
PR59462,54.875763,37.72021,27.670849,23.568026,16.17164,-88.079124,-31.055645
PR59463,49.245575,34.167683,25.17293,21.176296,14.925592,-90.33638,-31.244856
PR59464,74.80743,50.645824,36.73368,30.753773,21.264141,-88.04195,-32.554287
PR59465,36.370667,25.707323,19.245302,16.81075,11.46407,-87.84771,-29.580074
PR59466,61.46666,42.19226,30.799896,25.179407,18.271156,-92.957726,-32.8986
PR59467,49.635777,34.440735,25.359447,21.295376,15.037468,-90.57019,-31.33289
PR59468,62.148182,42.353584,30.89346,26.426262,17.834257,-84.86891,-30.664309
PR59469,56.881042,39.07647,28.58545,24.211838,16.68282,-87.76773,-31.061884
PR59470,9.244911,8.24349,6.9397616,6.698585,4.632008,-88.36083,-27.567486
PR59471,44.057938,30.963518,22.898994,18.9981,13.7732725,-92.92969,-31.536884
PR59472,30.610237,22.260546,16.786133,14.004142,10.385775,-93.05166,-30.530376
PR59473,47.6319,33.289326,24.532318,20.263397,14.70561,-93.23704,-31.897795
PR59474,52.989464,36.80964,26.989515,22.030777,16.147682,-93.92716,-32.475998
PR59475,50.167046,35.036358,25.704592,21.083542,15.357873,-93.22478,-32.00513
PR59476,63.812283,43.859303,31.85279,26.199059,18.678978,-90.731995,-32.28178
PR59477,49.506905,34.63914,25.362669,20.81654,15.101204,-91.14268,-31.267456
PR59478,35.16217,25.414865,18.845032,15.388347,11.493237,-90.96955,-30.046219
PR59479,30.905487,22.616499,16.88431,13.979579,10.334331,-90.072235,-29.47619
PR59480,18.705132,14.776392,11.367923,9.354018,7.316405,-91.064316,-28.795984
PR59481,34.40218,24.919985,18.48915,15.175761,11.2569685,-90.458565,-29.833063
PR59482,48.35047,33.96902,24.812195,20.31269,14.739838,-89.417404,-30.566158
PR59483,42.462536,30.252512,22.21569,17.81197,13.467165,-92.47977,-30.988602
PR59484,43.51573,30.999643,22.706549,18.06918,13.763752,-92.548416,-31.033852
PR59485,32.316742,23.78158,17.652111,13.823943,11.024908,-94.06462,-30.61744
PR59486,56.327896,39.41869,28.639977,22.275295,17.327827,-96.723816,-33.21871
PR59487,35.073555,25.60631,18.916521,14.661986,11.786009,-94.38737,-30.8886
PR59488,49.038086,34.671432,25.255344,19.756313,15.304067,-93.72361,-31.734682
PR59489,66.14435,45.89383,33.153873,25.482378,19.987526,-98.30039,-34.357132
PR59490,66.590904,46.208508,33.367046,25.5863,20.126198,-98.57703,-34.456158
PR59491,67.44538,46.79692,33.763718,25.741325,20.39674,-98.804535,-34.55493
PR59492,19.433289,15.450972,11.70423,9.021228,7.6095166,-90.13585,-28.357553
PR59493,19.031818,15.187262,11.51817,8.940108,7.4777026,-89.93174,-28.270473
PR59494,55.31356,38.92858,28.275906,21.232464,17.404148,-100.25784,-34.086372
PR59495,54.814007,38.489494,28.038446,21.048016,17.335884,-100.914986,-34.337914
PR59496,50.828636,35.761887,26.186146,19.992485,16.188713,-100.034775,-33.89162
PR59497,14.130611,11.857313,9.2655325,7.6345477,6.1011415,-89.732086,-27.985054
PR59498,13.370327,11.142675,8.897325,7.3625293,6.012079,-90.866714,-28.44399
PR59499,56.093555,39.023903,28.546644,22.43135,17.361425,-99.31015,-34.217403
PR59500,39.398254,28.085405,20.948524,16.392208,13.165588,-100.13698,-33.291718
PR59501,55.938835,38.74571,28.476427,22.421055,17.42348,-100.95842,-34.859398
PR59502,46.785202,32.629513,24.241335,19.324093,14.988472,-99.24106,-33.763725
PR59503,43.09805,30.464754,22.592457,18.224869,13.856943,-97.98921,-32.949062
PR59504,48.22772,33.639313,24.942818,19.940907,15.355263,-100.39287,-34.197186
PR59505,60.14333,41.476803,30.34993,24.488434,18.206942,-98.51036,-34.447235
PR59506,56.357452,38.669056,28.575249,23.146278,17.366613,-99.533104,-34.734776
PR59507,67.85073,46.30901,33.81014,27.627302,20.063042,-97.67445,-34.915184
